,Ship,Count,Vessel_Kts,distance,Behavior,Visibility,SeaState,Year,Kts_scaled
1272,Zuiderdam,1,11.64959679,990.4483099,BL-Blowing,excellent,2',2009,-0.874900231
1273,Zuiderdam,1,11.60586244,790.3317185,DF-Dive-fluke-up,excellent,2',2009,-0.887714148
1274,Zuiderdam,1,11.48020809,186.4651736,DF-Dive-fluke-up,excellent,2',2009,-0.924530161
1275,Zuiderdam,1,12.08055897,518.3436098,BL-Blowing,excellent,2',2009,-0.748630751
1276,Zuiderdam,1,12.36783911,1993.434286,SA-Surface-active,excellent,2',2009,-0.664459296
1277,Zuiderdam,1,12.78637403,228.033347,DF-Dive-fluke-up,excellent,2',2009,-0.541830933
1278,Zuiderdam,1,13.13268499,556.1335077,BL-Blowing,excellent,2',2009,-0.440363782
1279,Zuiderdam,1,13.12685352,602.5469389,DF-Dive-fluke-up,excellent,2',2009,-0.44207237
1280,Zuiderdam,1,20.69502086,1990.650604,DF-Dive-fluke-up,excellent,2',2009,1.775357827
1281,Zaandam,1,14.63836122,1484.767164,BL-Blowing,excellent,2',2009,0.000790832
1282,Zaandam,1,13.90774014,2485.122205,BL-Blowing,excellent,2',2009,-0.213277009
1283,Zaandam,1,14.1749971,1987.890138,BL-Blowing,excellent,2',2009,-0.134972233
1284,Zaandam,1,14.3219589,985.3451048,BL-Blowing,excellent,2',2009,-0.091913257
1285,Zaandam,1,14.43170355,997.2104866,DF-Dive-fluke-up,excellent,2',2009,-0.059758696
1286,Zaandam,1,14.1547054,1194.408806,DF-Dive-fluke-up,excellent,2',2009,-0.140917586
1287,Zaandam,1,13.66546996,2984.659654,BL-Blowing,excellent,2',2009,-0.284260801
1288,Zaandam,1,12.47774323,2986.324718,BL-Blowing,excellent,2',2009,-0.632258011
1289,Zaandam,1,12.32817369,3991.71993,BL-Blowing,excellent,2',2009,-0.676081039
1290,Volendam,1,21.02114056,991.8083742,BL-Blowing,excellent,2',2009,1.870909054
1291,Volendam,1,21.59735159,1992.310893,BL-Blowing,excellent,2',2009,2.039735624
1292,Volendam,1,21.67851042,1496.96487,BL-Blowing,excellent,2',2009,2.063514702
1293,Zuiderdam,1,12.91153533,2988.36875,BL-Blowing,excellent,2',2009,-0.505159381
1294,Zuiderdam,1,13.38304264,2989.24996,DF-Dive-fluke-up,excellent,2',2009,-0.367010407
1295,Zuiderdam,1,13.1136573,1491.848906,BL-Blowing,excellent,2',2009,-0.445938787
1296,Zuiderdam,1,13.07250887,1496.947798,DF-Dive-fluke-up,excellent,2',2009,-0.457995044
1297,Zuiderdam,1,13.41490852,607.1945472,BL-Blowing,excellent,2',2009,-0.357673885
1298,Zuiderdam,1,13.08347878,3990.816154,BL-Blowing,excellent,2',2009,-0.454780923
1299,Zuiderdam,1,19.14562448,412.951949,BL-Blowing,excellent,2',2009,1.321393457
1301,Zuiderdam,1,20.08495895,2985.965854,BL-Blowing,excellent,2',2009,1.596613141
1302,Zuiderdam,1,19.57246649,388.4703069,BL-Blowing,poor-fog,2',2009,1.44645575
1303,Zaandam,1,14.81036802,255.3186206,BL-Blowing,good,2',2009,0.051187851
1304,Zaandam,1,15.78008351,2985.28772,BL-Blowing,good,2',2009,0.335309001
1305,Zuiderdam,1,18.37862417,2990.537979,SA-Surface-active,excellent,2',2009,1.096666707
1306,Zuiderdam,1,21.91141121,998.6922063,BL-Blowing,good,2',2009,2.131753316
1307,Zuiderdam,1,13.14883997,3991.926486,SA-Surface-active,excellent,2',2009,-0.435630464
1308,Zuiderdam,1,13.24774289,1986.261667,SA-Surface-active,excellent,2',2009,-0.406652468
1309,Zuiderdam,1,12.12008591,787.3350397,RE-Resting,excellent,2',2009,-0.737049581
1310,Zuiderdam,1,13.85337166,393.9119867,BL-Blowing,excellent,2',2009,-0.229206666
1311,Zuiderdam,1,14.59470145,1491.216748,DF-Dive-fluke-up,excellent,2',2009,-0.012001234
1313,Zaandam,1,16.45106546,3487.873984,DF-Dive-fluke-up,excellent,2',2009,0.531902915
1314,Zaandam,1,14.62531881,1488.097121,DF-Dive-fluke-up,excellent,2',2009,-0.00303052
1315,Zaandam,1,13.58273171,1987.067023,DF-Dive-fluke-up,excellent,2',2009,-0.30850264
1316,Zaandam,1,12.952822,3988.103531,SA-Surface-active,excellent,2',2009,-0.49306262
1317,Zaandam,1,12.76631732,3986.19784,SA-Surface-active,excellent,2',2009,-0.547707436
1318,Zaandam,1,7.888283349,3987.274971,DF-Dive-fluke-up,excellent,2',2009,-1.976943781
1319,Zaandam,1,12.16158893,985.4610535,RE-Resting,excellent,2',2009,-0.724889431
1320,Zaandam,1,14.80441928,3987.051063,BL-Blowing,excellent,2',2009,0.049444904
1321,Zaandam,1,14.52004933,190.084438,DF-Dive-fluke-up,excellent,2',2009,-0.033873882
1322,Zaandam,1,14.84197298,786.5071319,BL-Blowing,excellent,2',2009,0.060447925
1323,Zaandam,1,14.03681379,987.0531278,DF-Dive-fluke-up,excellent,2',2009,-0.175459161
1324,Zaandam,1,14.50275172,2484.672815,BL-Blowing,excellent,2',2009,-0.038941984
1325,Zaandam,1,15.77061233,231.2097256,DF-Dive-fluke-up,excellent,2',2009,0.332533999
1326,Zaandam,1,16.65969625,1993.126556,BL-Blowing,excellent,2',2009,0.593030555
1328,Statendam,1,14.92612555,2988.135501,DF-Dive-fluke-up,good,2',2009,0.085104152
1329,Zaandam,1,8.025905195,1984.891156,BL-Blowing,excellent,2',2009,-1.936621359
1330,Zaandam,1,11.97208256,999.6354653,BL-Blowing,excellent,2',2009,-0.780413725
1331,Zaandam,1,16.73065613,2485.785703,BL-Blowing,excellent,2',2009,0.613821399
1332,Zaandam,1,14.96816428,1985.593284,BL-Blowing,excellent,2',2009,0.097421262
1333,Veendam,1,13.48464865,1997.867144,BL-Blowing,good,2',2009,-0.337240421
1334,Veendam,1,17.22522801,3990.639817,BL-Blowing,good,2',2009,0.75872816
1335,Veendam,1,17.19778651,365.4030662,BL-Blowing,good,2',2009,0.750687956
1336,Veendam,1,17.57742931,1503.123172,BL-Blowing,good,2',2009,0.861921148
1337,Volendam,1,14.96382716,993.4458923,BL-Blowing,good,2',2009,0.09615051
1338,Volendam,1,15.30519961,1991.878018,BL-Blowing,good,2',2009,0.196170706
1339,Volendam,1,15.22006006,1492.326742,DF-Dive-fluke-up,good,2',2009,0.1712253
1340,Volendam,1,14.86669309,390.1854105,DF-Dive-fluke-up,good,2',2009,0.067690777
1341,Volendam,1,14.88483034,311.1404941,BL-Blowing,good,2',2009,0.073004889
1342,Zaandam,1,13.17594252,1485.606518,BL-Blowing,excellent,2',2009,-0.42768957
1343,Zaandam,1,12.21222806,3984.944453,BL-Blowing,excellent,2',2009,-0.710052453
1344,Zaandam,1,11.94172281,486.7096754,BL-Blowing,excellent,2',2009,-0.78930896
1345,Zaandam,1,11.81451053,825.5613292,BL-Blowing,excellent,2',2009,-0.826581438
1347,Zaandam,1,12.69744017,1784.835367,SA-Surface-active,excellent,2',2009,-0.567888051
1348,Zaandam,1,13.34840003,3985.296925,BL-Blowing,excellent,2',2009,-0.377160496
1349,Zaandam,1,13.67337869,2984.633845,DF-Dive-fluke-up,excellent,2',2009,-0.281943588
1350,Zaandam,1,13.47183758,142.9973108,BL-Blowing,excellent,2',2009,-0.340993992
1351,Zaandam,1,13.41130534,509.0640426,BL-Blowing,excellent,2',2009,-0.358729596
1352,Zaandam,1,13.32840485,494.9092303,BL-Blowing,excellent,2',2009,-0.383018971
1353,Zaandam,1,11.3063291,2485.754999,BL-Blowing,excellent,2',2009,-0.975475721
1355,Amsterdam,1,15.85531172,1985.32297,BL-Blowing,poor,2',2010,0.357350441
1356,Amsterdam,1,15.92327252,1493.851654,BL-Blowing,poor,2',2010,0.377262571
1357,Amsterdam,1,16.20718501,1490.971297,DF-Dive-fluke-up,good,2',2010,0.460447323
1358,Ryndam,1,16.63551934,1993.056524,BL-Blowing,excellent,2',2010,0.585946858
1359,Diamond Princess,1,19.4107161,4967.863153,BL-Blowing,excellent,2',2010,1.399063802
1360,Diamond Princess,1,19.22352838,4968.161522,DF-Dive-fluke-up,excellent,2',2010,1.344218859
1361,Diamond Princess,1,19.70721358,1968.656296,DF-Dive-fluke-up,excellent,2',2010,1.485935885
1362,Diamond Princess,1,19.51142975,983.4231894,BL-Blowing,excellent,2',2010,1.428572331
1363,Island Princess,1,15.30390892,2491.868577,BL-Blowing,good,2',2010,0.195792541
1364,Island Princess,1,12.82179282,571.9595255,DF-Dive-fluke-up,good,2',2010,-0.531453428
1365,Zaandam,1,15.9761585,1485.996369,BL-Blowing,excellent,2',2010,0.392757863
1366,Zaandam,1,15.67476883,2485.162213,BL-Blowing,excellent,2',2010,0.304452396
1367,Zaandam,1,12.36898388,698.3488165,BL-Blowing,excellent,2',2010,-0.664123885
1368,Zaandam,1,11.55865399,1487.285508,BL-Blowing,excellent,2',2010,-0.901545956
1369,Volendam,1,12.90220197,1997.608342,DF-Dive-fluke-up,excellent,2',2010,-0.507894002
1370,Volendam,1,17.6401033,1302.098789,BL-Blowing,excellent,2',2010,0.880284272
1371,Ryndam,1,16.54544847,2994.432951,DF-Dive-fluke-up,poor,2',2010,0.559556603
1372,Royal Princess,1,15.16554174,3992.320785,BL-Blowing,good,2',2010,0.155251741
1373,Royal Princess,1,15.26896939,2992.093096,DF-Dive-fluke-up,good,2',2010,0.185555457
1374,Royal Princess,1,15.25155061,797.402791,DF-Dive-fluke-up,good,2',2010,0.180451853
1375,Royal Princess,1,15.68236452,741.2652178,BL-Blowing,good,2',2010,0.30667789
1376,Royal Princess,1,14.15949028,691.4176459,BL-Blowing,good,2',2010,-0.139515643
1377,Volendam,1,13.53147635,593.5738749,BL-Blowing,good,2',2010,-0.32352017
1378,Volendam,1,18.37076472,621.1712361,DF-Dive-fluke-up,good,2',2010,1.094363933
1379,Zuiderdam,1,18.01580318,1994.195989,DF-Dive-fluke-up,excellent,2',2010,0.990362211
1380,Volendam,1,17.88516068,2992.091824,BL-Blowing,excellent,2',2010,0.952084698
1381,Volendam,1,17.55085841,498.7463108,SA-Surface-active,good,2',2010,0.854136025
1382,Volendam,1,13.74912075,1991.912314,DF-Dive-fluke-up,excellent,2',2010,-0.259751593
1383,Volendam,1,17.17960198,2992.413417,BL-Blowing,excellent,2',2010,0.745359992
1384,Volendam,1,18.86359225,2497.787274,BL-Blowing,excellent,2',2010,1.23875961
1386,Volendam,1,19.39614343,975.6059979,BL-Blowing,excellent,2',2010,1.394794092
1387,Volendam,1,18.92392217,891.9023554,DF-Dive-fluke-up,excellent,2',2010,1.256435935
1388,Volendam,1,18.89023765,295.98961,SA-Surface-active,excellent,2',2010,1.246566561
1389,Volendam,1,19.1873969,2492.682216,DF-Dive-fluke-up,excellent,2',2010,1.33363254
1390,Zaandam,1,10.76601014,2989.625564,BL-Blowing,excellent,2',2010,-1.133786118
1391,Zaandam,1,6.624946976,2987.043213,BL-Blowing,excellent,2',2010,-2.347094188
1392,Zaandam,1,8.390413229,890.6242286,BL-Blowing,excellent,2',2010,-1.829822568
1393,Zaandam,1,10.08552696,2490.650885,BL-Blowing,excellent,2',2010,-1.333163839
1394,Zaandam,1,10.85682256,584.4964803,BL-Blowing,excellent,2',2010,-1.107178593
1395,Zaandam,1,10.68091925,2986.3716,BL-Blowing,excellent,2',2010,-1.158717267
1396,Zaandam,1,11.44346782,1986.357073,BL-Blowing,excellent,2',2010,-0.935294852
1397,Zaandam,1,9.155698871,2491.750262,DF-Dive-fluke-up,good,2',2010,-1.605598206
1398,Zaandam,1,18.79194143,1988.668265,RE-Resting,excellent,2',2010,1.217766325
1399,Zaandam,1,17.6556111,1004.907971,SA-Surface-active,good,2',2010,0.88482797
1400,Zaandam,1,18.24633168,2985.432741,DF-Dive-fluke-up,good,2',2010,1.057905757
1401,Zaandam,1,17.68960991,584.3067315,BL-Blowing,good,2',2010,0.894789429
1402,Zuiderdam,1,16.7529226,495.3400253,BL-Blowing,excellent,2',2011,0.620345348
1403,Volendam,1,18.81475811,1991.609411,DF-Dive-fluke-up,good,2',2011,1.224451483
1404,Amsterdam,1,17.38136946,739.2308199,RE-Resting,good,2',2011,0.804476722
1405,Amsterdam,1,17.38479695,2486.133129,BL-Blowing,good,2',2011,0.805480957
1406,Norwegian Pearl,1,18.64710863,797.8499672,DF-Dive-fluke-up,good,2',2012,1.175331135
1407,Amsterdam,1,14.86309188,3984.066497,DF-Dive-fluke-up,good,2',2012,0.066635643
1408,Amsterdam,1,14.85962569,884.361895,BL-Blowing,good,2',2012,0.065620069
1409,Amsterdam,1,15.66152282,2986.138105,BL-Blowing,good,2',2012,0.30057139
1410,Island Princess,1,14.77630348,891.8305321,DF-Dive-fluke-up,excellent,2',2012,0.041207133
1411,Island Princess,1,15.81259133,787.8935342,BL-Blowing,excellent,2',2012,0.344833608
1412,Zaandam,1,12.91764881,1995.222071,DF-Dive-fluke-up,excellent,2',2012,-0.503368166
1413,Zaandam,1,12.78584152,1488.848573,DF-Dive-fluke-up,excellent,2',2012,-0.541986956
1414,Zaandam,1,14.1563798,1493.632668,BL-Blowing,excellent,2',2012,-0.140426996
1415,Coral Princess,1,18.04035176,685.3806039,DF-Dive-fluke-up,good,2',2012,0.997554806
1416,Westerdam,1,11.29652892,3985.541861,SA-Surface-active,good,2',2012,-0.978347118
1417,Westerdam,1,11.53003397,1197.991596,BL-Blowing,good,2',2012,-0.90993146
1418,Zuiderdam,1,11.32497451,3484.55307,BL-Blowing,good,2',2012,-0.970012721
1419,Carnival Spirit,1,11.65591013,2981.848839,BL-Blowing,good,2',2012,-0.873050458
1420,Volendam,1,17.71888525,3991.640273,SA-Surface-active,good,2',2012,0.903366938
1421,Zaandam,1,18.87455021,2886.279375,BL-Blowing,excellent,2',2013,1.24197023
1422,Zaandam,1,18.32689751,741.1326775,BL-Blowing,excellent,2',2013,1.081511089
1425,Zuiderdam,1,16.05594299,3987.350153,DF-Dive-fluke-up,excellent,2',2013,0.416134267
1426,Zuiderdam,1,17.99717148,1596.604906,DF-Dive-fluke-up,excellent,2',2013,0.984903228
1427,Zuiderdam,1,19.79769066,915.4684393,SA-Surface-active,excellent,2',2013,1.512445157
1428,Zaandam,1,17.94803035,3984.368156,SA-Surface-active,good,2',2013,0.970505155
1429,Zaandam,1,12.99859436,3483.802954,BL-Blowing,good,2',2013,-0.479651578
1430,Volendam,1,5.813080951,1992.56589,DF-Dive-fluke-up,excellent,2',2013,-2.584966338
1431,Volendam,1,6.447294881,1594.049182,DF-Dive-fluke-up,excellent,2',2013,-2.399145246
1432,Volendam,1,8.04263135,592.5911761,BL-Blowing,excellent,2',2013,-1.93172069
1433,Volendam,1,10.35523035,4492.601874,DF-Dive-fluke-up,excellent,2',2013,-1.254142272
1434,Volendam,1,10.12196659,1994.476535,BL-Blowing,excellent,2',2013,-1.322487233
1435,Volendam,1,10.45861928,1492.594145,BL-Blowing,excellent,2',2013,-1.2238499
1436,Volendam,1,10.53888513,244.5289967,BL-Blowing,excellent,2',2013,-1.200332461
1437,Volendam,1,10.14397904,792.6446326,BL-Blowing,excellent,2',2013,-1.31603771
1438,Volendam,1,10.09396708,342.611623,BL-Blowing,excellent,2',2013,-1.330690931
1439,Volendam,1,10.37242191,550.5387416,RE-Resting,excellent,2',2013,-1.249105242
1440,Westerdam,1,11.31434685,3987.133576,BL-Blowing,excellent,2',2013,-0.973126566
1441,Westerdam,1,9.498303236,1798.986663,SA-Surface-active,excellent,2',2013,-1.505217066
1442,Westerdam,1,12.38361195,1495.569756,BL-Blowing,excellent,2',2013,-0.659837943
1443,Westerdam,1,11.06932979,986.5880005,BL-Blowing,excellent,2',2013,-1.044915177
1444,Westerdam,1,11.9104806,787.3969649,DF-Dive-fluke-up,excellent,2',2013,-0.798462751
1445,Westerdam,1,12.35550547,1999.825243,BL-Blowing,excellent,2',2013,-0.668072983
1446,Westerdam,1,4.952917798,3489.656936,BL-Blowing,excellent,2',2013,-2.836989274
1447,Westerdam,1,7.715699045,1793.164758,BL-Blowing,excellent,2',2013,-2.027510005
1448,Island Princess,1,18.6448107,986.1747426,BL-Blowing,poor,2',2013,1.174657854
1449,Amsterdam,1,19.65977126,2488.034621,SA-Surface-active,good,2',2013,1.472035554
1450,Volendam,1,10.95195002,140.1880253,BL-Blowing,good,2',2014,-1.079306786
1451,Volendam,1,17.38217241,565.1787394,DF-Dive-fluke-up,good,2',2014,0.804711981
1452,Zuiderdam,1,17.9413403,1791.682144,BL-Blowing,good,2',2014,0.968545008
1453,Zuiderdam,1,17.49217324,1485.686596,LF-Lunge-feed,good,2',2014,0.836941602
1454,Zuiderdam,1,17.48948689,739.5236164,BL-Blowing,good,2',2014,0.836154517
1455,Zuiderdam,1,16.35468554,2184.653501,DF-Dive-fluke-up,good,2',2014,0.503664144
1456,Zuiderdam,1,16.35797828,1984.648482,BL-Blowing,good,2',2014,0.504628898
1457,Volendam,1,18.08669426,1792.741273,DF-Dive-fluke-up,excellent,2',2014,1.011132896
1458,Volendam,1,18.21635166,991.0624046,DF-Dive-fluke-up,excellent,2',2014,1.04912178
1460,Zuiderdam,1,18.88470424,898.0053396,BL-Blowing,excellent,2',2014,1.244945304
1461,Zuiderdam,1,18.31561265,1985.702379,DF-Dive-fluke-up,excellent,2',2014,1.078204689
1462,Volendam,1,17.20732647,2001.179761,DF-Dive-fluke-up,good,2',2014,0.753483111
1463,Volendam,1,18.28571819,991.2720658,DF-Dive-fluke-up,good,2',2014,1.069445781
1464,Zuiderdam,1,14.10363121,4497.972929,BL-Blowing,excellent,2',2014,-0.155882035
1465,Zuiderdam,1,14.01330878,3999.314381,BL-Blowing,excellent,2',2014,-0.182345995
1466,Zuiderdam,1,13.29199555,1792.877498,BL-Blowing,excellent,2',2014,-0.393686689
1467,Zuiderdam,1,14.58032247,3985.254298,BL-Blowing,excellent,2',2014,-0.016214193
1468,Zuiderdam,1,14.42552948,2489.546044,BL-Blowing,excellent,2',2014,-0.061567663
1469,Zuiderdam,1,15.20764207,1992.853289,BL-Blowing,excellent,2',2014,0.167586899
1470,Zuiderdam,1,16.09953255,1994.102961,BL-Blowing,excellent,2',2014,0.428905762
1472,Zuiderdam,1,17.11470416,2984.903046,BL-Blowing,excellent,2',2014,0.726345298
1473,Zuiderdam,1,17.88682292,3484.908133,BL-Blowing,excellent,2',2014,0.952571725
1474,Volendam,1,18.13632189,4491.369883,SA-Surface-active,excellent,2',2014,1.025673511
1475,Volendam,1,18.15706505,1890.981395,BL-Blowing,excellent,2',2014,1.031751139
1477,Volendam,1,18.65282321,1491.588839,BL-Blowing,excellent,2',2014,1.177005474
1478,Volendam,1,16.34465952,2593.889206,BL-Blowing,excellent,2',2014,0.500726577
1479,Volendam,1,17.33021313,4490.947768,BL-Blowing,good,2',2014,0.789488206
1480,Volendam,1,18.51148221,1591.319225,BL-Blowing,poor,2',2014,1.135593361
1481,Volendam,1,18.06538492,2192.752846,DF-Dive-fluke-up,poor,2',2014,1.00488938
1482,Statendam,1,16.91961978,2494.476261,BL-Blowing,good,2',2014,0.669186679
1484,Zuiderdam,1,19.52002696,4488.097995,DF-Dive-fluke-up,excellent,2',2014,1.431091265
1551,Statendam,1,17.56152352,2986.609432,BL-Blowing,excellent,3',2008,0.857260841
1552,Amsterdam,1,10.78080651,2484.848356,BL-Blowing,excellent,3',2008,-1.129450866
1553,Amsterdam,1,9.071642557,1186.071375,DF-Dive-fluke-up,excellent,3',2008,-1.63022623
1554,Statendam,1,15.06873918,1489.605462,BL-Blowing,excellent,3',2008,0.126889138
1555,Statendam,1,15.58054926,285.320519,DF-Dive-fluke-up,excellent,3',2008,0.276846595
1556,Statendam,1,15.83609827,1010.712677,BL-Blowing,excellent,3',2008,0.351721009
1557,Statendam,1,15.84695989,1503.550079,BL-Blowing,excellent,3',2008,0.354903402
1558,Statendam,1,15.90415452,989.5795299,BL-Blowing,excellent,3',2008,0.371661105
1559,Statendam,1,19.49856578,3986.326267,SA-Surface-active,excellent,3',2008,1.424803261
1560,Statendam,1,19.5069998,1012.359462,BL-Blowing,excellent,3',2008,1.427274381
1561,Statendam,1,19.29255641,1986.299625,BL-Blowing,excellent,3',2008,1.364443681
1562,Statendam,1,19.42439926,987.2257956,DF-Dive-fluke-up,excellent,3',2008,1.40307289
1563,Statendam,1,20.56404497,3994.569138,DF-Dive-fluke-up,excellent,3',2008,1.736982633
1565,Statendam,1,20.44463428,2995.645274,DF-Dive-fluke-up,excellent,3',2008,1.701995977
1566,Statendam,1,20.41253503,986.254679,DF-Dive-fluke-up,excellent,3',2008,1.692591078
1567,Statendam,1,20.24552208,3994.572955,DF-Dive-fluke-up,excellent,3',2008,1.643657229
1568,Ryndam,1,18.21552953,1498.817546,DF-Dive-fluke-up,excellent,3',2008,1.048880901
1570,Ryndam,1,19.59627891,2986.557184,DF-Dive-fluke-up,excellent,3',2008,1.453432655
1571,Ryndam,1,20.24173122,1998.911493,BL-Blowing,excellent,3',2008,1.642546528
1572,Ryndam,1,20.29157452,1802.522255,DF-Dive-fluke-up,excellent,3',2008,1.657150333
1573,Amsterdam,1,13.81797952,1984.693877,BL-Blowing,excellent,3',2008,-0.239576363
1574,Volendam,1,14.92194265,1993.001926,BL-Blowing,excellent,3',2009,0.083878586
1575,Volendam,1,18.39438559,691.7814957,BL-Blowing,excellent,3',2009,1.101284714
1576,Volendam,1,21.59689639,792.1610517,DF-Dive-fluke-up,excellent,3',2009,2.039602253
1577,Volendam,1,22.20473226,1992.696763,SA-Surface-active,excellent,3',2009,2.217694723
1578,Volendam,1,21.40996617,202.4900654,SA-Surface-active,excellent,3',2009,1.984832757
1579,Zuiderdam,1,14.6521942,2485.519401,BL-Blowing,excellent,3',2009,0.004843817
1580,Zuiderdam,1,17.59594443,1013.506015,BL-Blowing,excellent,3',2009,0.867345973
1581,Volendam,1,21.6938298,493.6796725,DF-Dive-fluke-up,excellent,3',2009,2.068003194
1582,Zaandam,1,17.82023399,2495.358892,DF-Dive-fluke-up,excellent,3',2009,0.933061545
1583,Zaandam,1,17.94689972,1797.399953,BL-Blowing,excellent,3',2009,0.970173887
1584,Volendam,1,10.22638984,1129.476343,DF-Dive-fluke-up,excellent,3',2009,-1.291891812
1585,Volendam,1,11.02869491,3494.287407,BL-Blowing,excellent,3',2009,-1.056820967
1587,Zuiderdam,1,14.37288979,1998.324501,BL-Blowing,excellent,3',2009,-0.076990795
1588,Zuiderdam,1,12.89150857,1790.378429,BL-Blowing,excellent,3',2009,-0.511027108
1589,Zaandam,1,16.1437994,1491.32474,DF-Dive-fluke-up,good,3',2009,0.441875698
1590,Zaandam,1,14.13661692,2988.427831,DF-Dive-fluke-up,good,3',2009,-0.146217408
1591,Volendam,1,18.69901456,1492.881444,DF-Dive-fluke-up,good,3',2009,1.190539278
1592,Volendam,1,18.81523822,894.3408311,DF-Dive-fluke-up,good,3',2009,1.224592153
1593,Volendam,1,8.840155823,1994.317554,RE-Resting,excellent,3',2009,-1.698050533
1594,Volendam,1,7.944273862,2491.147929,BL-Blowing,excellent,3',2009,-1.960538877
1595,Volendam,1,9.359737056,2990.922724,BL-Blowing,excellent,3',2009,-1.545816173
1596,Volendam,1,10.36843675,991.595247,BL-Blowing,excellent,3',2009,-1.250272871
1597,Volendam,1,11.12543162,1991.284781,RE-Resting,excellent,3',2009,-1.028477659
1598,Zaandam,1,11.38652122,539.7159745,BL-Blowing,excellent,3',2009,-0.951979884
1599,Zaandam,1,15.28694537,2986.042307,DF-Dive-fluke-up,excellent,3',2009,0.190822317
1600,Zaandam,1,15.76266098,1989.228357,BL-Blowing,excellent,3',2009,0.330204298
1601,Volendam,1,18.95690171,1992.669867,BL-Blowing,excellent,3',2010,1.266098754
1602,Volendam,1,18.97384694,1493.265569,BL-Blowing,excellent,3',2010,1.27106361
1603,Volendam,1,18.93321638,1993.708726,SA-Surface-active,excellent,3',2010,1.259159086
1604,Volendam,1,18.85044924,992.5319065,DF-Dive-fluke-up,excellent,3',2010,1.234908783
1605,Volendam,1,18.94126204,1997.950461,DF-Dive-fluke-up,excellent,3',2010,1.261516419
1606,Volendam,1,19.00415666,895.1827309,BL-Blowing,excellent,3',2010,1.279944187
1607,Volendam,1,18.93796986,1991.912314,DF-Dive-fluke-up,excellent,3',2010,1.260551829
1608,Zaandam,1,17.3382211,862.6042038,DF-Dive-fluke-up,good,3',2011,0.791834496
1609,Zaandam,1,14.49029215,613.3346556,DF-Dive-fluke-up,excellent,3',2011,-0.042592568
1610,Sapphire Princess,1,18.07059677,3967.855455,DF-Dive-fluke-up,poor,3',2012,1.006416423
1611,Sapphire Princess,1,18.10183677,3967.627143,BL-Blowing,poor,3',2012,1.015569566
1612,Volendam,1,15.52314042,3591.335309,BL-Blowing,good,3',2014,0.26002613
1613,Volendam,1,15.35174667,3191.927744,DF-Dive-fluke-up,good,3',2014,0.209808731
1614,Volendam,1,17.91679042,1998.821479,SA-Surface-active,good,3',2014,0.961352032
1633,Statendam,1,19.15997772,1987.827125,BL-Blowing,excellent,4',2008,1.325598875
1634,Amsterdam,1,12.48841918,1995.313337,BL-Blowing,excellent,4',2008,-0.629130018
1635,Statendam,1,20.10730256,1489.532141,BL-Blowing,excellent,4',2008,1.603159692
1636,Statendam,1,19.70647093,2996.519319,BL-Blowing,excellent,4',2008,1.485718293
1637,Statendam,1,19.36027572,1994.998777,BL-Blowing,excellent,4',2008,1.384285056
1638,Statendam,1,19.82891042,3986.373706,BL-Blowing,excellent,4',2008,1.52159237
1639,Amsterdam,1,10.81449866,984.5628383,RE-Resting,good,4',2008,-1.119579256
1640,Volendam,1,17.82162151,991.6914366,DF-Dive-fluke-up,excellent,4',2009,0.93346808
1641,Volendam,1,17.06199649,1997.038797,BL-Blowing,excellent,4',2009,0.710902249
1642,Volendam,1,16.68406564,1998.042412,BL-Blowing,excellent,4',2009,0.600170649
1643,Volendam,1,17.82589643,996.3793788,SA-Surface-active,excellent,4',2009,0.934720608
1644,Volendam,1,13.72585571,1991.093944,DF-Dive-fluke-up,good,4',2009,-0.266568118
1645,Veendam,1,16.80260678,1357.990972,BL-Blowing,excellent,calm,2008,0.634902532
1646,Norwegian Pearl,1,16.07088876,3646.232984,DF-Dive-fluke-up,excellent,calm,2008,0.420513293
1647,Norwegian Pearl,1,15.0545887,1818.140645,DF-Dive-fluke-up,excellent,calm,2008,0.122743128
1648,Norwegian Pearl,1,18.09060802,1359.656176,DF-Dive-fluke-up,excellent,calm,2008,1.012279606
1649,Norwegian Pearl,1,15.85772028,634.3565128,DF-Dive-fluke-up,excellent,calm,2008,0.358056135
1650,Ryndam,1,15.26069018,175.2535522,DF-Dive-fluke-up,excellent,calm,2008,0.183129695
1651,Ryndam,1,17.08704409,1814.328201,BL-Blowing,excellent,calm,2008,0.718241054
1652,Ryndam,1,17.91447473,624.27711,DF-Dive-fluke-up,excellent,calm,2008,0.960673548
1653,Veendam,1,17.3343273,634.9643161,BL-Blowing,excellent,calm,2008,0.790693635
1654,Ryndam,1,15.8527109,1374.022804,RE-Resting,excellent,calm,2008,0.356588415
1655,Ryndam,1,17.80625186,1658.186238,SA-Surface-active,excellent,calm,2008,0.92896486
1656,Ryndam,1,17.8063665,4581.046394,BL-Blowing,excellent,calm,2008,0.928998449
1657,Ryndam,1,16.66706686,552.6917489,BL-Blowing,excellent,calm,2008,0.595190102
1658,Statendam,1,13.32966428,4558.636981,DF-Dive-fluke-up,excellent,calm,2008,-0.382649965
1659,Statendam,1,12.21352209,122.7685835,DF-Dive-fluke-up,excellent,calm,2008,-0.709673309
1660,Statendam,1,19.36962053,796.4374617,DF-Dive-fluke-up,excellent,calm,2008,1.387023032
1661,Statendam,1,19.13452597,2731.262249,DF-Dive-fluke-up,excellent,calm,2008,1.318141657
